salário (kR$);gênero
1.529945084;mulher
10.32968725;homem
5.840047163;mulher
8.412331974;mulher
4.141064617;mulher
7.671007337;homem
6.846590624;homem
8.417366977;homem
8.620506579;homem
2.340096581;mulher
5.438812396;homem
12.6433351;homem
4.192350489;homem
7.155244747;mulher
7.055013846;mulher
11.36223537;homem
5.872489793;mulher
3.531404546;mulher
7.841554512;homem
8.409889121;mulher
4.074518299;mulher
5.682114882;mulher
9.536955888;homem
8.030654606;mulher
5.81468932;mulher
11.29722115;homem
9.073198624;homem
7.359436107;mulher
3.948934498;mulher
7.536262302;mulher
7.775217749;homem
8.00449082;mulher
9.818707908;mulher
10.12974143;homem
6.82701799;homem
6.140535937;homem
4.789318869;mulher
8.757648187;homem
12.14638771;homem
8.120714975;homem
6.468392402;mulher
4.145474586;mulher
5.243729358;mulher
7.90822332;homem
1.443682808;mulher
8.128221258;homem
3.00250159;mulher
7.836593329;homem
14.05239784;homem
1.702192312;mulher
6.900840727;mulher
8.857077722;homem
6.524717605;mulher
6.773463736;mulher
6.725121471;homem
4.826324022;mulher
6.92475826;mulher
7.78201116;homem
7.613523715;mulher
7.95934933;homem
8.198834879;mulher
9.1301584;homem
3.676218393;mulher
10.14076781;mulher
7.500030174;homem
8.404801405;homem
7.029748409;mulher
6.692460608;mulher
10.87196041;homem
1.645358124;mulher
7.526220964;mulher
6.209907838;homem
10.33676507;homem
4.982075399;mulher
3.653561162;mulher
3.690948957;mulher
9.776471962;homem
4.175944095;mulher
8.574602593;homem
10.04286352;homem
8.004385358;homem
6.986389605;mulher
7.169027059;mulher
7.489306615;homem
4.859551322;mulher
6.442306265;mulher
11.86474098;homem
6.174102261;homem
8.958507174;homem
4.632735896;mulher
7.640183702;homem
8.32016228;homem
6.491469259;mulher
10.85705123;homem
6.157950999;mulher
5.539952284;mulher
7.035231922;mulher
7.385518277;homem
6.763778078;homem
4.665889732;mulher
5.70881742;mulher
6.893229121;mulher
11.33871174;homem
6.795000026;homem
7.065904649;homem
2.806057403;mulher
9.116318909;homem
10.40686285;mulher
9.15170873;homem
6.878503306;mulher
4.373555956;mulher
11.35367865;homem
1.050391568;mulher
9.156395509;homem
4.673583154;mulher
5.238371806;mulher
7.352695902;homem
3.683693068;mulher
9.924377634;mulher
2.752183334;homem
3.846241924;mulher
9.832426267;homem
11.01952808;homem
5.820242575;homem
11.90921957;homem
5.100446924;mulher
10.33332128;homem
9.412003781;homem
7.97356412;mulher
5.686830013;mulher
7.32122898;homem
7.375199947;homem
6.239629254;mulher
3.056025206;mulher
8.265849498;homem
5.846208509;mulher
7.227583465;homem
8.561646999;homem
9.836117752;homem
10.63788959;mulher
7.101401766;mulher
9.271191183;homem
5.348219598;mulher
2.414561005;mulher
6.143261138;mulher
7.530770261;mulher
6.55871591;mulher
10.21821503;homem
5.139063498;mulher
7.303434;homem
9.01367904;homem
10.01542108;homem
9.051858167;homem
3.916761757;mulher
7.664929599;mulher
1.271867413;mulher
7.765203234;homem
8.68208111;homem
8.39489629;homem
5.426955991;mulher
4.199076096;mulher
8.420946033;mulher
7.919472203;homem
11.35465382;homem
6.697556932;mulher
10.03117876;homem
2.888844174;homem
9.049498198;homem
8.515946935;homem
5.189959686;mulher
7.801668873;mulher
12.00450585;homem
10.15197624;homem
3.911620499;mulher
7.151402638;mulher
12.63799013;homem
3.403869527;mulher
4.718317947;mulher
3.444769472;homem
4.475963078;mulher
6.109860779;mulher
4.52005746;mulher
8.421235608;homem
4.756671239;mulher
5.460144392;mulher
6.876162448;homem
3.212840236;mulher
10.51122528;homem
9.308747988;homem
5.900336719;mulher
6.084946039;homem
10.73771293;homem
11.45633469;homem
9.673207954;homem
7.896297752;mulher
5.595910885;mulher
10.73116741;homem
6.982014063;mulher
9.633308026;homem
10.05203597;homem
1.474915296;mulher
3.417960367;mulher
7.379163534;mulher
1.178550711;mulher
5.053054654;homem
5.564069167;mulher
10.77656957;homem
3.594404548;mulher
9.003627498;homem
8.764839024;homem
8.462089596;homem
5.336919193;mulher
8.509752658;homem
7.060993435;mulher
11.0319736;homem
6.737364614;mulher
1.696819483;mulher
4.597559269;mulher
9.547914883;homem
3.595636391;mulher
4.884851306;mulher
13.03034015;homem
7.173929117;mulher
6.446201556;mulher
6.063499739;homem
9.630515718;homem
9.510615186;homem
5.223618523;homem
6.453460575;homem
7.848931279;homem
5.6609067;mulher
8.605617577;mulher
10.93571127;mulher
3.542394058;mulher
8.902237564;homem
6.168698296;mulher
7.82165599;mulher
7.808408472;homem
5.427490165;homem
10.33555501;homem
9.602854765;homem
5.648883256;mulher
4.190048043;mulher
7.202247676;mulher
15.3117998;homem
6.743756768;mulher
6.393858971;mulher
9.168471032;homem
10.61424778;homem
11.50970143;homem
11.88122084;homem
4.886146317;mulher
10.37960924;homem
6.785384407;homem
10.41150448;homem
5.338715589;homem
5.836470815;mulher
7.80812018;mulher
5.986232647;homem
5.377560968;homem
11.26751283;homem
9.329963429;homem
5.507539428;mulher
5.930683378;mulher
6.27801983;mulher
10.10239257;homem
4.664801782;mulher
12.08267442;homem
8.694014175;homem
2.129070683;mulher
9.310714124;homem
9.599252233;homem
8.475445211;homem
6.905114804;homem
7.586130705;homem
7.986040509;homem
6.511380823;mulher
5.727553699;mulher
10.99856637;mulher
8.352741742;homem
4.595299725;homem
10.8486271;homem
11.03406588;homem
6.092697471;mulher
6.284084662;homem
3.819328179;mulher
5.395689923;mulher
9.961724763;homem
6.173234861;homem
7.393736619;mulher
9.751571427;homem
4.159409821;mulher
4.659321404;mulher
7.621995094;mulher
7.014306672;homem
6.877266087;homem
7.955191527;mulher
7.341393221;mulher
6.536597809;homem
6.931472417;mulher
10.88893803;homem
8.708782785;mulher
5.718435274;mulher
10.64468493;homem
8.315769687;mulher
1.155152766;mulher
9.592073184;homem
5.677183814;mulher
7.019281972;mulher
8.173623779;homem
4.209857414;mulher
10.03370949;homem
11.44068329;homem
11.36448902;homem
7.358703965;homem
10.43665985;homem
5.543677736;mulher
11.4635484;homem
8.1660033;homem
4.444342907;mulher
9.331484463;homem
2.663352412;mulher
6.387457133;mulher
9.387758404;homem
9.657058272;homem
5.037949493;mulher
6.569582417;mulher
9.341310463;homem
5.543420807;mulher
9.233256811;homem
8.965162358;homem
9.343245404;homem
8.984692402;mulher
9.738512452;homem
11.15764579;homem
8.428593913;mulher
7.369256259;homem
6.99241624;mulher
9.122936388;homem
8.109321118;mulher
6.447327793;mulher
7.997423491;homem
8.476330552;mulher
6.640440986;homem
9.045064143;mulher
5.075299681;mulher
6.232151873;mulher
4.243466708;mulher
10.3066861;homem
4.892356477;mulher
9.217678366;mulher
5.90302096;mulher
9.250775787;homem
7.520693293;mulher
4.861383771;mulher
6.029495617;homem
8.560491218;homem
8.997881296;homem
8.205526773;homem
9.642026125;homem
6.094856949;mulher
11.18104079;homem
5.974268973;mulher
8.063396955;homem
8.169711273;homem
11.68751654;homem
8.787706841;homem
7.631815172;mulher
5.787295811;mulher
3.98772095;mulher
9.467705717;homem
7.59494795;mulher
5.479613217;mulher
7.445508185;homem
-0.162808773;mulher
7.53243375;homem
5.135285741;homem
10.2028766;mulher
8.669722839;homem
7.205296756;homem
11.14694739;homem
11.03861205;homem
4.30673324;mulher
6.074696577;homem
8.969942995;homem
7.18778665;homem
6.1908124;homem
7.539720037;homem
9.557281338;homem
10.29845613;homem
9.487402678;homem
6.162936134;mulher
10.44770221;homem
8.374553616;homem
7.506236176;mulher
5.14504825;mulher
11.98285382;homem
2.950499794;mulher
9.057615799;mulher
12.0516703;homem
9.7004882;homem
7.992352105;mulher
8.255096452;homem
10.543939;homem
5.651899025;mulher
4.934271268;mulher
9.371694891;homem
6.68007035;homem
7.233726994;homem
8.32569478;mulher
13.15994725;homem
10.20385028;homem
7.83305727;homem
2.613684888;mulher
8.405814675;homem
4.065482813;mulher
6.358006999;mulher
6.130216753;homem
4.562438969;homem
2.767991673;mulher
5.808727602;mulher
8.455191108;homem
6.513490678;mulher
4.546917635;mulher
11.66402864;homem
10.63439714;homem
7.292650885;mulher
4.572997069;mulher
10.44854881;homem
6.29145329;homem
7.800931741;homem
8.295150611;mulher
2.426232386;mulher
7.637168294;mulher
7.741287619;homem
5.391976595;mulher
4.3887181;mulher
10.14446534;homem
6.575677942;mulher
5.804666664;mulher
12.1445637;homem
8.289277466;mulher
5.551930824;mulher
4.785961523;mulher
8.095672974;mulher
7.369737068;homem
9.47260521;mulher
9.497819224;homem
6.750372284;mulher
8.295608694;homem
9.103132692;homem
7.667905416;homem
9.345534863;homem
8.230885063;homem
2.085263779;mulher
8.971999158;homem
11.45653887;homem
7.864980515;mulher
4.403762933;mulher
13.14544416;homem
10.06390154;mulher
5.881808007;mulher
9.82559303;homem
6.664106948;homem
5.527629201;mulher
7.394356638;homem
8.054542261;mulher
5.400428883;homem
7.28733995;mulher
7.395444386;mulher
7.807813766;mulher
6.221179324;mulher
7.069257404;homem
8.627241908;homem
9.33966266;homem
8.518599497;mulher
7.190202121;homem
7.260489799;homem
10.01363679;homem
5.004958709;mulher
7.093450783;homem
5.1728745;homem
8.096474873;homem
0.709864493;mulher
6.299802981;mulher
9.917689547;homem
8.225735961;homem
6.915656539;mulher
7.664088615;homem
3.723454533;mulher
9.718290808;mulher
9.510621255;homem
2.645466171;mulher
7.746157782;homem
4.666479853;mulher
4.902253541;mulher
9.598225559;homem
9.821724531;homem
8.090976843;homem
8.897643931;homem
11.27961086;homem
4.597103018;mulher
9.350474728;homem
9.447702889;mulher
5.91465206;mulher
4.906222181;homem
8.469931681;mulher
8.298461802;homem
3.303692437;mulher
6.580505102;mulher
8.756788737;homem
6.746963281;mulher
9.01551262;mulher
9.860392907;homem
12.17521162;homem
4.70630404;mulher
5.033994234;mulher
5.568462566;mulher
7.569496929;mulher
7.150269949;homem
5.886178858;mulher
7.386089573;mulher
11.95195392;homem
7.390258367;mulher
10.80479906;homem
4.114010729;mulher
3.327622825;mulher
6.885526777;mulher
7.741110543;homem
4.202575016;mulher
6.419819257;mulher
8.380942976;homem
8.93907583;homem
9.988432523;mulher
7.183318531;mulher
3.542112205;mulher
10.06607006;homem
9.656154912;homem
11.18943521;homem
6.031600577;mulher
8.841463365;homem
5.703858011;homem
12.11682241;homem
5.016578031;mulher
8.412970301;homem
3.953354471;mulher
9.578583562;mulher
5.531388331;mulher
8.347048833;homem
8.851600223;homem
10.0326219;mulher
5.519945274;mulher
5.213783205;mulher
14.86202569;homem
5.973453737;mulher
2.998495398;mulher
6.349641093;mulher
10.4456335;homem
5.183102428;homem
10.1446431;homem
6.285097007;mulher
9.827554518;homem
4.180312647;mulher
11.79675031;homem
5.398981613;mulher
9.310510578;mulher
8.974800003;homem
10.32821551;homem
4.813304257;mulher
11.03873723;homem
9.877804004;homem
7.254859282;homem
10.34235114;homem
11.32768197;homem
7.480665576;homem
6.162301972;mulher
6.73544296;mulher
11.36485374;homem
5.666293588;homem
8.517158588;homem
11.16838879;homem
5.98029948;homem
8.904765976;homem
9.549034736;homem
13.57320047;homem
6.033218741;mulher
9.064930095;homem
6.656904814;mulher
8.187482612;mulher
9.110608564;homem
8.145839664;homem
9.805896635;homem
7.519853501;homem
4.939571436;mulher
10.4420183;homem
9.807497071;homem
8.932951842;homem
9.712226634;homem
10.65066983;homem
9.043693128;homem
8.212884155;homem
5.984614931;mulher
2.471916642;mulher
9.150195244;mulher
6.386491803;homem
7.571187735;mulher
3.683060111;mulher
9.649495637;homem
10.11152631;mulher
6.863253839;mulher
7.361242711;homem
6.936573811;mulher
10.98971213;homem
9.394578911;homem
10.30190953;homem
8.434059388;homem
7.424976431;homem
6.603125006;homem
5.602118977;mulher
4.911166112;mulher
5.516191083;mulher
4.686091306;mulher
7.549162423;homem
5.430920846;homem
5.470064643;homem
10.40724922;homem
4.383456022;mulher
5.350629046;mulher
6.567650266;mulher
6.109859146;mulher
8.276077592;mulher
10.45664591;mulher
12.75656954;homem
6.356981063;homem
13.31257654;homem
7.582565901;homem
1.730174246;mulher
11.24679196;mulher
6.694023664;homem
7.093964596;mulher
6.802480404;homem
3.836811601;mulher
6.217959256;mulher
6.580357828;mulher
9.193334396;homem
9.773745651;homem
5.606673064;mulher
2.943640242;mulher
6.30826439;mulher
12.02904842;mulher
11.94017805;homem
6.751738903;mulher
6.86690467;mulher
7.456785164;mulher
3.445670155;mulher
6.286888721;homem
3.808999574;mulher
8.234771125;homem
10.78225636;homem
9.180650677;mulher
8.547592977;mulher
10.33429624;homem
6.009902827;mulher
0.654636325;mulher
6.415964312;homem
9.173526311;homem
7.29793112;homem
6.995127916;mulher
6.71611357;mulher
9.822680128;homem
7.708259708;homem
9.789017337;homem
5.627246414;mulher
9.172152443;homem
8.038603365;mulher
10.8923696;homem
10.17224331;homem
6.284370375;homem
3.45418414;mulher
13.17075932;homem
11.88897407;homem
6.105197156;mulher
7.011374698;mulher
6.599378226;mulher
3.470765931;mulher
9.564784591;homem
9.301213943;mulher
6.727442823;mulher
4.732010313;mulher
2.986281482;mulher
7.460906701;homem
6.535739074;homem
7.396404453;homem
10.50281675;homem
5.656387497;mulher
4.215499425;mulher
4.813217638;mulher
8.513380884;homem
6.651728115;homem
9.490311587;homem
7.475760306;mulher
5.578581233;homem
7.278633025;homem
6.383984348;mulher
3.944860414;mulher
8.903423572;homem
7.59060028;homem
6.664488417;homem
7.924417264;homem
4.949740039;mulher
10.63140613;homem
7.701293668;mulher
7.124975353;mulher
9.296468779;homem
11.62946033;homem
9.592857647;homem
10.90512256;homem
9.981004846;homem
6.362115688;mulher
8.66146311;mulher
9.382698832;homem
6.133842547;mulher
6.19789345;mulher
9.300462218;homem
8.372176461;mulher
6.933814269;mulher
11.61624293;homem
6.168668519;mulher
7.31092643;mulher
11.56094536;homem
7.986186248;homem
13.07867007;homem
11.93825845;homem
4.510783158;mulher
10.45002901;homem
6.354966254;homem
11.79953803;homem
6.932563783;mulher
8.558518493;mulher
7.006588128;homem
6.758032793;mulher
7.343859497;mulher
10.86046144;homem
12.44444141;homem
7.592323412;homem
7.449796019;homem
6.63845897;mulher
4.618973785;mulher
5.877523953;mulher
6.046527559;homem
2.784839817;mulher
3.404156828;mulher
3.962508104;mulher
7.839934054;homem
5.058059631;mulher
6.071655857;mulher
7.274556983;homem
7.402960326;homem
5.851211171;mulher
8.143241887;homem
1.396383999;mulher
8.668729376;mulher
8.43373507;homem
3.710289875;mulher
3.940706295;homem
2.327564276;mulher
8.064548243;homem
5.357684386;mulher
10.24212473;homem
10.76149869;homem
3.680065785;mulher
1.681614661;mulher
5.11055958;mulher
7.616946896;mulher
5.817779983;mulher
5.710180626;homem
2.727214897;mulher
6.441472344;mulher
8.531137139;mulher
6.147913398;mulher
9.094957078;homem
11.25996757;homem
9.349153432;homem
4.913679535;mulher
7.606711083;homem
10.05618136;homem
11.33527705;homem
6.722396046;mulher
5.271457206;mulher
5.628272042;mulher
7.061732296;mulher
7.275694817;mulher
5.710350407;mulher
10.38429702;homem
8.392280053;homem
8.99304235;homem
9.609955681;homem
4.340446813;mulher
9.359832556;homem
2.995117905;mulher
11.68776051;mulher
5.646325496;mulher
2.31520816;mulher
5.054600293;mulher
8.948213479;homem
6.616553547;mulher
5.577134709;mulher
9.529085106;homem
9.679209752;homem
3.490810725;mulher
8.586121507;homem
4.929663575;mulher
7.24454202;homem
11.03208269;homem
12.38727902;homem
2.601931573;mulher
8.119560905;mulher
5.636112007;mulher
8.572972862;homem
5.996832933;homem
5.565276016;mulher
8.87222445;homem
10.36155443;homem
5.165526199;mulher
6.936935352;mulher
5.262915825;mulher
4.895532189;mulher
7.326871301;mulher
6.134010532;mulher
10.38262828;homem
6.613753394;mulher
3.803591063;mulher
8.661894333;homem
7.245730642;mulher
11.18521039;homem
10.84849086;homem
8.934919864;homem
6.606582521;mulher
6.989490791;homem
3.920087295;homem
1.548018952;mulher
8.471922671;homem
4.765683728;mulher
10.02937891;homem
11.35949671;homem
7.577211665;mulher
9.273602312;mulher
3.362241055;mulher
5.812260012;homem
5.510008326;mulher
6.30283793;mulher
9.874309535;homem
9.870947162;homem
7.2229249;homem
8.364415718;mulher
5.490127136;mulher
8.710883661;homem
9.095571661;homem
7.664361417;homem
9.433172973;mulher
7.489906136;mulher
7.359883199;homem
9.699690714;mulher
8.193377878;mulher
8.609768647;mulher
9.813013533;homem
6.613244608;mulher
7.822153061;homem
5.752162666;mulher
8.390963498;homem
8.989313603;homem
3.507758525;mulher
2.916233073;mulher
10.15427006;homem
8.269678988;homem
4.467883179;mulher
5.776234226;mulher
3.420151752;mulher
7.124197367;mulher
3.680366984;homem
10.62928676;homem
9.070716844;homem
6.859553487;mulher
5.584110587;mulher
7.878283561;homem
5.488908831;mulher
5.407294175;mulher
5.12113483;mulher
5.494379555;mulher
6.001766318;mulher
8.682676667;homem
2.693681109;mulher
10.59148665;homem
9.386336939;homem
11.49435341;homem
1.970237927;mulher
6.725206416;homem
7.132169277;homem
5.422270085;mulher
4.406098957;mulher
9.805798015;mulher
4.763851418;mulher
3.789019998;mulher
5.35414232;mulher
10.29337825;homem
9.891355166;homem
8.272107957;homem
5.054168657;mulher
7.279205246;mulher
2.873265114;mulher
9.989737884;homem
10.61608057;homem
6.776923946;mulher
5.399802673;mulher
8.206172217;homem
3.255974565;mulher
3.953252754;homem
4.053503978;mulher
11.56010814;homem
6.963083914;homem
4.347877911;mulher
8.807980815;homem
6.899047044;mulher
9.324171796;homem
6.490215905;homem
6.878952237;mulher
5.917192594;homem
3.948262726;mulher
10.46763007;homem
4.258654927;homem
11.55223848;homem
8.297943384;mulher
3.193747605;mulher
5.312731415;mulher
9.470154981;homem
9.176250877;homem
4.380061763;mulher
4.361462331;mulher
12.33831179;homem
7.663630102;homem
10.82322212;homem
7.129592549;homem
5.237832673;mulher
9.392102971;homem
7.728680203;homem
4.735763956;mulher
6.850576504;mulher
13.02773139;homem
6.116068753;mulher
10.59367426;homem
4.138387348;homem
6.018444295;mulher
11.57442955;homem
9.892865856;homem
11.03819583;homem
3.773204584;mulher
8.383441018;mulher
6.696093735;mulher
4.91910841;mulher
10.61399124;homem
8.049235219;homem
5.694978333;mulher
8.545029059;homem
7.092320166;mulher
6.891799932;mulher
8.757644063;homem
11.14170244;mulher
9.17345059;homem
9.976312801;homem
7.435841879;mulher
12.06319673;homem
10.35570707;homem
11.34334901;homem
5.909834797;homem
6.886249065;mulher
