,Partícula,Sensor
3641,ausente,nao detectou
3642,ausente,nao detectou
3643,ausente,nao detectou
3644,ausente,nao detectou
3645,ausente,nao detectou
3646,ausente,nao detectou
3647,ausente,nao detectou
3648,ausente,nao detectou
3649,ausente,nao detectou
3650,ausente,nao detectou
3651,ausente,nao detectou
3652,ausente,nao detectou
3653,ausente,nao detectou
3654,ausente,nao detectou
3655,ausente,nao detectou
3656,presente,detectou
3657,ausente,nao detectou
3658,ausente,nao detectou
3659,ausente,nao detectou
3660,ausente,nao detectou
3661,ausente,nao detectou
3662,ausente,detectou
3663,ausente,nao detectou
3664,ausente,nao detectou
3665,ausente,detectou
3666,ausente,nao detectou
3667,ausente,nao detectou
3668,ausente,nao detectou
3669,ausente,nao detectou
3670,ausente,nao detectou
3671,ausente,nao detectou
3672,ausente,nao detectou
3673,ausente,nao detectou
3674,ausente,nao detectou
3675,ausente,nao detectou
3676,ausente,nao detectou
3677,ausente,nao detectou
3678,presente,detectou
3679,ausente,detectou
3680,ausente,nao detectou
3681,ausente,nao detectou
3682,ausente,detectou
3683,ausente,detectou
3684,ausente,nao detectou
3685,ausente,detectou
3686,ausente,nao detectou
3687,presente,detectou
3688,presente,nao detectou
3689,presente,nao detectou
3690,presente,detectou
3691,ausente,nao detectou
3692,ausente,nao detectou
3693,ausente,nao detectou
3694,ausente,nao detectou
3695,ausente,nao detectou
3696,ausente,nao detectou
3697,ausente,nao detectou
3698,ausente,nao detectou
3699,presente,detectou
3700,ausente,nao detectou
3701,ausente,nao detectou
3702,presente,nao detectou
3703,ausente,nao detectou
3704,ausente,nao detectou
3705,presente,detectou
3706,ausente,nao detectou
3707,ausente,nao detectou
3708,presente,detectou
3709,ausente,detectou
3710,ausente,nao detectou
3711,ausente,nao detectou
3712,ausente,nao detectou
3713,ausente,nao detectou
3714,ausente,nao detectou
3715,ausente,nao detectou
3716,ausente,detectou
3717,ausente,detectou
3718,ausente,nao detectou
3719,ausente,detectou
3720,ausente,nao detectou
3721,ausente,nao detectou
3722,ausente,nao detectou
3723,ausente,detectou
3724,presente,nao detectou
3725,ausente,nao detectou
3726,ausente,nao detectou
3727,ausente,nao detectou
3728,ausente,nao detectou
3729,ausente,nao detectou
3730,ausente,detectou
3731,ausente,nao detectou
3732,ausente,nao detectou
3733,ausente,nao detectou
3734,presente,detectou
3735,ausente,nao detectou
3736,ausente,detectou
3737,presente,detectou
3738,ausente,nao detectou
3739,ausente,nao detectou
3740,ausente,detectou
3741,ausente,nao detectou
3742,presente,detectou
3743,ausente,nao detectou
3744,presente,detectou
3745,presente,detectou
3746,ausente,nao detectou
3747,ausente,nao detectou
3748,ausente,nao detectou
3749,presente,detectou
3750,ausente,nao detectou
3751,presente,detectou
3752,presente,nao detectou
3753,ausente,nao detectou
3754,presente,detectou
3755,ausente,nao detectou
3756,ausente,nao detectou
3757,ausente,nao detectou
3758,ausente,nao detectou
3759,ausente,nao detectou
3760,ausente,nao detectou
3761,ausente,nao detectou
3762,presente,nao detectou
3763,ausente,nao detectou
3764,ausente,nao detectou
3765,ausente,nao detectou
3766,ausente,nao detectou
3767,ausente,nao detectou
3768,ausente,detectou
3769,ausente,nao detectou
3770,ausente,nao detectou
3771,ausente,nao detectou
3772,ausente,nao detectou
3773,ausente,nao detectou
3774,ausente,nao detectou
3775,presente,detectou
3776,ausente,nao detectou
3777,ausente,nao detectou
3778,ausente,nao detectou
3779,ausente,nao detectou
3780,presente,nao detectou
3781,ausente,nao detectou
3782,presente,nao detectou
3783,ausente,nao detectou
3784,ausente,nao detectou
3785,ausente,detectou
3786,ausente,nao detectou
3787,ausente,nao detectou
3788,ausente,nao detectou
3789,ausente,nao detectou
3790,ausente,nao detectou
3791,ausente,nao detectou
3792,presente,nao detectou
3793,ausente,detectou
3794,ausente,nao detectou
3795,ausente,nao detectou
3796,presente,detectou
3797,ausente,detectou
3798,ausente,nao detectou
3799,ausente,nao detectou
3800,ausente,nao detectou
3801,presente,nao detectou
3802,ausente,nao detectou
3803,ausente,nao detectou
3804,ausente,detectou
3805,ausente,nao detectou
3806,ausente,detectou
3807,ausente,nao detectou
3808,ausente,nao detectou
3809,ausente,nao detectou
3810,ausente,nao detectou
3811,ausente,nao detectou
3812,presente,nao detectou
3813,presente,detectou
3814,ausente,nao detectou
3815,presente,nao detectou
3816,ausente,nao detectou
3817,presente,nao detectou
3818,ausente,nao detectou
3819,ausente,detectou
3820,presente,detectou
3821,ausente,nao detectou
3822,ausente,nao detectou
3823,ausente,nao detectou
3824,ausente,nao detectou
3825,presente,detectou
3826,ausente,detectou
3827,ausente,nao detectou
3828,presente,nao detectou
3829,ausente,nao detectou
3830,ausente,nao detectou
3831,presente,nao detectou
3832,presente,nao detectou
3833,presente,detectou
3834,ausente,nao detectou
3835,ausente,nao detectou
3836,presente,detectou
3837,presente,detectou
3838,presente,nao detectou
3839,ausente,detectou
3840,presente,detectou
3841,ausente,nao detectou
3842,ausente,nao detectou
3843,ausente,nao detectou
3844,presente,detectou
3845,ausente,detectou
3846,ausente,nao detectou
3847,presente,nao detectou
3848,presente,nao detectou
3849,presente,detectou
3850,ausente,nao detectou
3851,ausente,nao detectou
3852,ausente,nao detectou
3853,presente,nao detectou
3854,ausente,nao detectou
3855,ausente,detectou
3856,ausente,nao detectou
3857,ausente,nao detectou
3858,ausente,nao detectou
3859,ausente,nao detectou
3860,ausente,nao detectou
3861,presente,nao detectou
3862,presente,detectou
3863,ausente,nao detectou
3864,ausente,nao detectou
3865,presente,detectou
3866,ausente,nao detectou
3867,ausente,nao detectou
3868,ausente,detectou
3869,ausente,nao detectou
3870,ausente,nao detectou
3871,ausente,nao detectou
3872,ausente,nao detectou
3873,ausente,nao detectou
3874,ausente,nao detectou
3875,ausente,nao detectou
3876,ausente,detectou
3877,presente,nao detectou
3878,ausente,nao detectou
3879,ausente,nao detectou
3880,ausente,nao detectou
3881,ausente,nao detectou
3882,ausente,nao detectou
3883,ausente,nao detectou
3884,ausente,nao detectou
3885,ausente,nao detectou
3886,ausente,nao detectou
3887,ausente,nao detectou
3888,ausente,detectou
3889,ausente,nao detectou
3890,ausente,nao detectou
3891,ausente,nao detectou
3892,ausente,nao detectou
3893,ausente,nao detectou
3894,ausente,nao detectou
3895,ausente,nao detectou
3896,presente,nao detectou
3897,ausente,nao detectou
3898,ausente,nao detectou
3899,ausente,nao detectou
3900,presente,nao detectou
3901,ausente,nao detectou
3902,ausente,nao detectou
3903,ausente,nao detectou
3904,ausente,nao detectou
3905,presente,detectou
3906,ausente,nao detectou
3907,ausente,nao detectou
3908,ausente,nao detectou
3909,ausente,nao detectou
3910,ausente,nao detectou
3911,ausente,detectou
3912,ausente,nao detectou
3913,ausente,nao detectou
3914,ausente,nao detectou
3915,ausente,nao detectou
3916,ausente,nao detectou
3917,presente,detectou
3918,ausente,nao detectou
3919,ausente,nao detectou
3920,ausente,nao detectou
3921,ausente,nao detectou
3922,ausente,nao detectou
3923,ausente,nao detectou
3924,presente,nao detectou
3925,ausente,detectou
3926,ausente,nao detectou
3927,presente,nao detectou
3928,ausente,nao detectou
3929,ausente,detectou
3930,ausente,detectou
3931,ausente,nao detectou
3932,presente,nao detectou
3933,ausente,nao detectou
3934,presente,detectou
3935,ausente,nao detectou
3936,ausente,nao detectou
3937,presente,nao detectou
3938,ausente,nao detectou
3939,ausente,nao detectou
3940,ausente,nao detectou
3941,ausente,nao detectou
3942,ausente,nao detectou
3943,ausente,nao detectou
3944,ausente,nao detectou
3945,ausente,detectou
3946,ausente,nao detectou
3947,ausente,nao detectou
3948,ausente,nao detectou
3949,presente,detectou
3950,ausente,nao detectou
3951,ausente,nao detectou
3952,ausente,nao detectou
3953,presente,detectou
3954,ausente,nao detectou
3955,ausente,nao detectou
3956,ausente,nao detectou
3957,ausente,nao detectou
3958,ausente,nao detectou
3959,ausente,nao detectou
3960,ausente,nao detectou
3961,ausente,nao detectou
3962,ausente,nao detectou
3963,ausente,nao detectou
3964,ausente,nao detectou
3965,presente,nao detectou
3966,ausente,detectou
3967,ausente,nao detectou
3968,presente,nao detectou
3969,ausente,nao detectou
3970,ausente,nao detectou
3971,presente,detectou
3972,ausente,detectou
3973,ausente,nao detectou
3974,ausente,detectou
3975,ausente,nao detectou
3976,ausente,nao detectou
3977,ausente,nao detectou
3978,ausente,detectou
3979,ausente,nao detectou
3980,ausente,nao detectou
3981,presente,nao detectou
3982,ausente,nao detectou
3983,ausente,nao detectou
3984,ausente,nao detectou
3985,ausente,nao detectou
3986,presente,detectou
3987,presente,nao detectou
3988,ausente,nao detectou
3989,ausente,nao detectou
3990,ausente,nao detectou
3991,ausente,nao detectou
3992,ausente,nao detectou
3993,ausente,nao detectou
3994,ausente,nao detectou
3995,presente,nao detectou
3996,ausente,nao detectou
3997,ausente,nao detectou
3998,ausente,nao detectou
3999,ausente,nao detectou
4000,ausente,detectou
4001,ausente,nao detectou
4002,presente,detectou
4003,ausente,nao detectou
4004,ausente,nao detectou
4005,ausente,nao detectou
4006,presente,nao detectou
4007,ausente,nao detectou
4008,ausente,nao detectou
4009,ausente,detectou
4010,ausente,nao detectou
4011,ausente,nao detectou
4012,ausente,nao detectou
4013,ausente,nao detectou
4014,ausente,nao detectou
4015,presente,detectou
4016,presente,detectou
4017,ausente,nao detectou
4018,ausente,detectou
4019,ausente,detectou
4020,ausente,nao detectou
4021,ausente,nao detectou
4022,ausente,detectou
4023,ausente,nao detectou
4024,ausente,nao detectou
4025,ausente,nao detectou
4026,ausente,nao detectou
4027,ausente,nao detectou
4028,ausente,nao detectou
4029,presente,nao detectou
4030,ausente,detectou
4031,ausente,nao detectou
4032,ausente,nao detectou
4033,ausente,detectou
4034,ausente,nao detectou
4035,ausente,nao detectou
4036,ausente,nao detectou
4037,ausente,nao detectou
4038,ausente,nao detectou
4039,ausente,nao detectou
4040,ausente,nao detectou
4041,ausente,nao detectou
4042,ausente,nao detectou
4043,ausente,nao detectou
4044,ausente,nao detectou
4045,ausente,nao detectou
4046,ausente,nao detectou
4047,ausente,nao detectou
4048,presente,nao detectou
4049,presente,detectou
4050,ausente,nao detectou
4051,presente,detectou
4052,presente,detectou
4053,ausente,nao detectou
4054,presente,detectou
4055,presente,nao detectou
4056,ausente,nao detectou
4057,ausente,nao detectou
4058,presente,nao detectou
4059,ausente,nao detectou
4060,ausente,nao detectou
4061,ausente,nao detectou
4062,ausente,nao detectou
4063,ausente,nao detectou
4064,ausente,nao detectou
4065,ausente,detectou
4066,ausente,nao detectou
4067,presente,nao detectou
4068,ausente,nao detectou
4069,ausente,nao detectou
4070,ausente,nao detectou
4071,ausente,nao detectou
4072,ausente,detectou
4073,ausente,detectou
4074,presente,detectou
4075,ausente,nao detectou
4076,ausente,nao detectou
4077,ausente,nao detectou
4078,ausente,nao detectou
4079,ausente,detectou
4080,presente,nao detectou
4081,ausente,nao detectou
4082,presente,detectou
4083,ausente,nao detectou
4084,ausente,nao detectou
4085,ausente,detectou
4086,ausente,nao detectou
4087,presente,detectou
4088,ausente,nao detectou
4089,ausente,nao detectou
4090,presente,detectou
4091,ausente,nao detectou
4092,presente,nao detectou
4093,ausente,nao detectou
4094,presente,detectou
4095,ausente,nao detectou
4096,ausente,nao detectou
4097,ausente,nao detectou
4098,ausente,nao detectou
4099,ausente,nao detectou
4100,ausente,detectou
4101,presente,nao detectou
4102,ausente,nao detectou
4103,ausente,nao detectou
4104,ausente,nao detectou
4105,ausente,nao detectou
4106,presente,detectou
4107,ausente,nao detectou
4108,ausente,detectou
4109,ausente,nao detectou
4110,ausente,nao detectou
4111,ausente,nao detectou
4112,ausente,nao detectou
4113,ausente,nao detectou
4114,ausente,nao detectou
4115,ausente,nao detectou
4116,ausente,nao detectou
4117,ausente,nao detectou
4118,presente,nao detectou
4119,ausente,nao detectou
4120,ausente,nao detectou
4121,ausente,nao detectou
4122,presente,detectou
4123,ausente,nao detectou
4124,ausente,detectou
4125,ausente,nao detectou
4126,ausente,detectou
4127,ausente,nao detectou
4128,ausente,nao detectou
4129,presente,nao detectou
4130,ausente,nao detectou
4131,ausente,detectou
4132,presente,nao detectou
4133,ausente,nao detectou
4134,presente,detectou
4135,presente,detectou
4136,ausente,nao detectou
4137,ausente,nao detectou
4138,ausente,detectou
4139,ausente,nao detectou
4140,ausente,nao detectou
4141,presente,nao detectou
4142,ausente,nao detectou
4143,ausente,nao detectou
4144,presente,nao detectou
4145,ausente,detectou
4146,ausente,nao detectou
4147,ausente,nao detectou
4148,presente,nao detectou
4149,ausente,nao detectou
4150,presente,detectou
4151,presente,nao detectou
4152,ausente,nao detectou
4153,presente,detectou
4154,ausente,nao detectou
4155,ausente,nao detectou
4156,ausente,nao detectou
4157,ausente,nao detectou
4158,ausente,nao detectou
4159,ausente,nao detectou
4160,presente,detectou
4161,presente,detectou
4162,ausente,nao detectou
4163,ausente,nao detectou
4164,ausente,nao detectou
4165,ausente,nao detectou
4166,ausente,nao detectou
4167,ausente,nao detectou
4168,ausente,nao detectou
4169,ausente,nao detectou
4170,ausente,nao detectou
4171,ausente,nao detectou
4172,ausente,nao detectou
4173,ausente,nao detectou
4174,ausente,nao detectou
4175,ausente,nao detectou
4176,ausente,nao detectou
4177,ausente,detectou
4178,ausente,nao detectou
4179,presente,detectou
4180,ausente,nao detectou
4181,ausente,nao detectou
4182,ausente,nao detectou
4183,ausente,nao detectou
4184,ausente,nao detectou
4185,ausente,nao detectou
4186,presente,nao detectou
4187,ausente,nao detectou
4188,presente,nao detectou
4189,ausente,nao detectou
4190,ausente,detectou
4191,presente,nao detectou
4192,ausente,nao detectou
4193,ausente,nao detectou
4194,ausente,nao detectou
4195,ausente,nao detectou
4196,ausente,nao detectou
4197,presente,detectou
4198,presente,nao detectou
4199,ausente,nao detectou
4200,ausente,nao detectou
4201,ausente,nao detectou
4202,ausente,nao detectou
4203,ausente,nao detectou
4204,ausente,nao detectou
4205,presente,detectou
4206,ausente,nao detectou
4207,ausente,nao detectou
4208,ausente,nao detectou
4209,ausente,nao detectou
4210,ausente,nao detectou
4211,ausente,detectou
4212,ausente,nao detectou
4213,ausente,detectou
4214,presente,detectou
4215,ausente,nao detectou
4216,presente,detectou
4217,ausente,nao detectou
4218,presente,nao detectou
4219,ausente,nao detectou
4220,ausente,nao detectou
4221,ausente,nao detectou
4222,ausente,nao detectou
4223,ausente,nao detectou
4224,ausente,detectou
4225,presente,detectou
4226,presente,detectou
4227,ausente,nao detectou
4228,ausente,nao detectou
4229,ausente,nao detectou
4230,ausente,nao detectou
4231,ausente,nao detectou
4232,ausente,nao detectou
4233,ausente,detectou
4234,ausente,nao detectou
4235,ausente,nao detectou
4236,presente,nao detectou
4237,presente,detectou
4238,ausente,nao detectou
4239,ausente,nao detectou
4240,presente,detectou
4241,presente,detectou
4242,presente,nao detectou
4243,ausente,nao detectou
4244,ausente,nao detectou
4245,ausente,nao detectou
4246,ausente,nao detectou
4247,presente,nao detectou
4248,ausente,nao detectou
4249,ausente,nao detectou
4250,ausente,nao detectou
4251,ausente,nao detectou
4252,ausente,nao detectou
4253,presente,detectou
4254,ausente,nao detectou
4255,ausente,nao detectou
4256,ausente,detectou
4257,presente,detectou
4258,ausente,detectou
4259,ausente,nao detectou
4260,ausente,nao detectou
4261,presente,detectou
4262,presente,detectou
4263,ausente,nao detectou
4264,presente,detectou
4265,ausente,nao detectou
4266,ausente,detectou
4267,presente,detectou
4268,ausente,nao detectou
4269,ausente,nao detectou
4270,ausente,nao detectou
4271,ausente,detectou
4272,ausente,nao detectou
4273,ausente,nao detectou
4274,ausente,nao detectou
4275,ausente,nao detectou
4276,ausente,nao detectou
4277,ausente,nao detectou
4278,ausente,nao detectou
4279,ausente,nao detectou
4280,ausente,nao detectou
4281,ausente,nao detectou
4282,ausente,nao detectou
